StartRelativeMSec,Number,Generation,Type,Reason,IsCompacting,SuspensionDurationInMilliSeconds,PauseDurationInMilliSeconds,FinalPauseDurationInMilliSeconds,Gen0Size,Gen1Size,Gen2Size,LOHSize,ObjGen0Before,ObjGen1Before,ObjGen2Before,ObjLOHBefore,ObjGen0After,ObjGen1After,ObjGen2After,ObjLOHAfter
22209.5539661533,113,0,NonConcurrentGC,AllocSmall,False,0.189994059495803,0.524762862980424,0,96,158560,62544,5591184,25651944,136040,61632,3629600,96,158560,0,0
22366.5444894247,114,0,NonConcurrentGC,AllocSmall,False,0.28736145658695,0.59550921142727,0,96,183840,62544,5934088,27518704,158560,61632,4229424,96,183840,0,0
22521.3251009868,115,0,NonConcurrentGC,AllocSmall,False,0.269857205425069,1.21071070541802,0,96,208064,62544,6361760,26288112,183840,61632,4913896,96,208064,0,0
22677.686565232,116,0,NonConcurrentGC,AllocSmall,False,0.00692876608445658,1.00758845754899,0,96,232568,62544,6962608,27740632,208064,61632,5514744,96,232568,0,0
22833.9240410314,117,0,NonConcurrentGC,AllocSmall,False,0.164467026548664,0.516740081198805,0,96,256832,62544,7646160,26436080,232568,61632,6284072,96,256832,0,0
22990.6104279388,118,0,NonConcurrentGC,AllocSmall,False,0.533879660462844,0.917514498443779,0,96,282752,62544,8674312,26866624,256832,61632,7483368,96,282752,0,0
23148.0232412695,119,0,NonConcurrentGC,AllocSmall,False,0.12471778953477,0.485378297864372,0,96,306056,62544,9529768,27987000,282752,61632,8594792,96,306056,0,0
23317.5584778741,120,0,NonConcurrentGC,AllocSmall,False,0.00729343798593618,0.249435579069541,0,96,332600,62544,10214552,28467440,306056,61632,9364680,96,332600,0,0
23428.6028945467,121,0,NonConcurrentGC,AllocSmall,False,0.120706398643961,0.50215320523057,0,96,354904,62544,10643016,21012056,332600,61632,9793144,96,354904,0,0
23599.3433717783,122,0,NonConcurrentGC,AllocSmall,False,0.316170536625577,0.645104589722905,0,96,378688,62544,11412808,29415096,354904,61632,10734064,96,378688,0,0
23755.5534971853,123,0,NonConcurrentGC,AllocSmall,False,0.384728853678098,0.703452093599481,0,96,403064,62544,12182528,28955688,378688,61632,11674424,96,403064,0,0
23912.4236787299,124,2,NonConcurrentGC,AllocSmall,False,0.00547007848945213,0.977320689915359,0,96,20104,62544,35432,26590368,403064,61632,12273760,96,20104,62496,35304
24037.1400095763,125,0,NonConcurrentGC,AllocSmall,False,0.00619942228877335,0.242142141083605,0,96,42184,62544,378392,21383296,20104,62496,378264,96,42184,0,0
24210.2220450727,126,0,NonConcurrentGC,AllocSmall,False,0.477720187980594,0.812124319567374,0,96,68040,62544,719320,29048744,42184,62496,719192,96,68040,0,0
24368.135552921,127,0,NonConcurrentGC,AllocSmall,False,0.0251623610456591,4.09927681915724,0,96,90760,62544,1232712,28072880,68040,62496,1232584,96,90760,0,0
24520.6705149277,128,0,NonConcurrentGC,AllocSmall,False,0.204216263562557,0.495224439142476,0,96,116280,62544,1831080,26659200,90760,62496,1830952,96,116280,0,0
24683.9096911922,129,0,NonConcurrentGC,AllocSmall,False,4.06062159784051,4.49749853311005,0,96,139816,62544,2686120,27649152,116280,62496,2685992,96,139816,0,0
24817.7194805176,130,0,NonConcurrentGC,AllocSmall,False,0.086791912013723,6.19577556778313,0,96,166296,62544,3456688,23572376,139816,62496,3456560,96,166296,0,0
24961.9825898342,131,0,NonConcurrentGC,AllocSmall,False,0.00911679748242022,2.07425376277752,0,96,188176,62544,4227016,27133888,166296,62496,4226888,96,188176,0,0
25103.0096007171,132,0,NonConcurrentGC,AllocSmall,False,0.387646228875383,1.82080679281717,0,96,211032,62544,4483320,24109264,188176,62496,4483192,96,211032,0,0
25298.4857728729,133,0,NonConcurrentGC,AllocSmall,False,0.00547007848581416,0.504341236621258,0,96,234296,62544,4826136,26433360,211032,62496,4826008,96,234296,0,0
25431.9578760196,134,0,NonConcurrentGC,AllocSmall,False,0.00656409418297699,5.39021534240237,0,96,259968,62544,4997416,24539592,234296,62496,4997288,96,259968,0,0
25553.5179715782,135,0,NonConcurrentGC,AllocSmall,False,0.0116695007745875,0.316899880421261,0,96,282104,62544,5680840,23359992,259968,62496,5680712,96,282104,0,0
25728.78803847,136,0,NonConcurrentGC,AllocSmall,False,3.24229785598436,3.57378461237749,0,96,305288,62544,6023800,29642352,282104,62496,6023672,96,305288,0,0
25858.7038612555,137,0,NonConcurrentGC,AllocSmall,False,0.00729343798593618,8.64090065206983,0,96,327376,62544,6365152,22047424,305288,62496,6365024,96,327376,0,0
26007.7715228443,138,0,NonConcurrentGC,AllocSmall,False,1.99475528874609,2.402823143977,0,96,352632,62544,6878224,27342424,327376,62496,6878096,96,352632,0,0
26178.0962741107,139,0,NonConcurrentGC,AllocSmall,False,0.0196922825598449,0.297207597865054,0,96,374496,62544,7648240,29725568,352632,62496,7648112,96,374496,0,0
26334.4978522648,140,0,NonConcurrentGC,AllocSmall,False,0.0102108131759451,0.258187704646843,0,96,398472,62544,7905256,27555104,374496,62496,7905128,96,398472,0,0
26490.190143575,141,0,NonConcurrentGC,AllocSmall,False,0.0072934379822982,0.374518040498515,0,96,422336,62544,8504320,24958416,398472,62496,8504192,96,422336,0,0
26629.6618288077,142,0,NonConcurrentGC,AllocSmall,False,0.00510540658797254,0.326016677903681,0,96,447872,62544,8760840,26171824,422336,62496,8760712,96,447872,0,0
26771.6034368138,143,0,NonConcurrentGC,AllocSmall,False,0.00510540658797254,1.06775932092205,0,96,469672,62544,9531800,25076600,447872,62496,9531672,96,469672,0,0
26927.6724341959,144,0,NonConcurrentGC,AllocSmall,False,0.00729343798593618,0.320181927516387,0,96,492512,62544,10215304,24968112,469672,62496,10215176,96,492512,0,0
27083.3804063977,145,0,NonConcurrentGC,AllocSmall,False,0.00729343798593618,0.385458197477419,0,96,517184,62544,11158592,27907584,492512,62496,11158464,96,517184,0,0
27227.0983312249,146,2,NonConcurrentGC,AllocLarge,False,3.0862182831188,4.05624553504822,0,96,20304,62544,35432,24546464,517184,62496,11757160,96,20304,62496,35304
27397.1207694869,147,0,NonConcurrentGC,AllocSmall,False,0.00656409418661497,0.328934053097328,0,96,45504,62544,1233240,28463032,20304,62496,1233112,96,45504,0,0
27539.1918360173,148,0,NonConcurrentGC,AllocSmall,False,0.7464833777085,1.09146299437271,0,96,68568,62544,1832496,24845224,45504,62496,1832368,96,68568,0,0
27708.3190047666,149,0,NonConcurrentGC,AllocSmall,False,0.00802278178525739,0.348626335657173,0,96,93984,62544,2517704,28616552,68568,62496,2517576,96,93984,0,0
27865.2099726095,150,0,NonConcurrentGC,AllocSmall,False,0.149880150580429,0.491213048251666,0,96,115920,62544,3288240,29639520,93984,62496,3288112,96,115920,0,0
28023.5377477353,151,0,NonConcurrentGC,AllocSmall,False,2.97280532245713,3.34185328446983,0,96,138744,62544,3801144,26477992,115920,62496,3801016,96,138744,0,0
28147.503948485,152,0,NonConcurrentGC,AllocSmall,False,0.141857368795172,0.616660181585758,0,96,161232,62544,4056904,22031080,138744,62496,4056776,96,161232,0,0
28317.8421926117,153,0,NonConcurrentGC,AllocSmall,False,0.128364508524101,0.385458197477419,0,96,187352,62544,4569640,28710104,161232,62496,4569512,96,187352,0,0
28476.211540334,154,0,NonConcurrentGC,AllocSmall,False,0.0105754850774247,0.416455308910372,0,96,212568,62544,5252848,28234656,187352,62496,5252720,96,212568,0,0
28630.8357076513,155,0,NonConcurrentGC,AllocSmall,False,0.00692876608809456,1.01561123933425,0,96,234752,62544,5852264,27795808,212568,62496,5852136,96,234752,0,0
28788.3028570949,156,0,NonConcurrentGC,AllocSmall,False,0.0718403641476471,0.415725965114689,0,96,260448,62544,6194160,25363584,234752,62496,6194032,96,260448,0,0
28927.3165144222,157,0,NonConcurrentGC,AllocSmall,False,0.00911679747878225,0.369777305808384,0,96,283088,62544,6879048,25410128,260448,62496,6878920,96,283088,0,0
29052.1962182795,158,0,NonConcurrentGC,AllocSmall,False,0.00583475038729375,0.699440702708671,0,96,305264,62544,7478896,21891632,283088,62496,7478768,96,305264,0,0
29194.136367598,159,0,NonConcurrentGC,AllocSmall,False,0.350814367051498,0.707098812588811,0,96,328304,62544,7906080,23312632,305264,62496,7905952,96,328304,0,0
29353.1705121926,160,0,NonConcurrentGC,AllocSmall,False,3.00781382478453,3.41114094532531,0,96,352632,62544,8677072,25414296,328304,62496,8676944,96,352632,0,0
29491.3753272474,161,0,NonConcurrentGC,AllocSmall,False,0.365401243019733,1.44191268952272,0,96,377000,62544,9961712,25684976,352632,62496,9961584,96,377000,0,0
29647.5333045729,162,0,NonConcurrentGC,AllocSmall,False,0.0076581098837778,0.602802649413206,0,96,401096,62544,10645096,25859056,377000,62496,10644968,96,401096,0,0
29787.213582132,164,0,NonConcurrentGC,AllocSmall,False,0,2.44731311567739,0,96,424480,62544,11073264,25937096,401096,62496,11073136,96,424480,0,0
29787.1997245998,163,2,BackgroundGC,AllocSmall,False,0.102837475584238,0.282985393798299,0.189264715696481,1536504,424480,62544,35432,0,0,0,0,0,0,0,0
29945.5701663378,165,1,NonConcurrentGC,AllocSmall,False,3.09825245579486,3.55700970501493,0,96,24728,62544,891184,24178352,10528,61632,891056,96,24728,61632,891056
30083.5944688025,166,0,NonConcurrentGC,AllocSmall,False,0.0116695007745875,0.593321180032945,0,96,46928,62544,1574992,26762232,24728,61632,1574864,96,46928,0,0
30255.3097140206,167,0,NonConcurrentGC,AllocSmall,False,0.0612648790702224,0.324557990308676,0,96,73328,62544,2174376,28089824,46928,61632,2174248,96,73328,0,0
30381.0967215632,168,0,NonConcurrentGC,AllocSmall,False,0.00619942228513537,0.54883120832892,0,96,94968,62544,2943912,24539328,73328,61632,2943784,96,94968,0,0
30553.5135955154,169,0,NonConcurrentGC,AllocSmall,False,0.00911679747878225,0.255635001354676,0,96,116824,62544,3713232,28752352,94968,61632,3713104,96,116824,0,0
30709.5694647091,170,0,NonConcurrentGC,AllocSmall,False,0.00656409418661497,0.25745836085116,0,96,141320,62544,4140448,26848240,116824,61632,4140320,96,141320,0,0
30867.1055371417,171,0,NonConcurrentGC,AllocSmall,False,2.42433878602969,2.7200876962961,0,96,165424,62544,4398384,26787760,141320,61632,4398256,96,165424,0,0
31021.5976932314,172,0,NonConcurrentGC,AllocSmall,False,0.0911679748060124,1.06301858623556,0,96,191152,62544,4997736,26892592,165424,61632,4997608,96,191152,0,0
31177.8289696086,173,0,NonConcurrentGC,AllocSmall,False,0.00619942228513537,0.285902768988308,0,96,215248,62544,5597792,25694520,191152,61632,5597664,96,215248,0,0
31334.5303080639,174,0,NonConcurrentGC,AllocSmall,False,0.388375572671066,0.714756922476226,0,96,240920,62544,6282776,28138912,215248,61632,6282648,96,240920,0,0
31489.8477166616,175,0,NonConcurrentGC,AllocSmall,False,0.322734630812192,0.683030467243952,0,96,264480,62544,6966640,28408560,240920,61632,6966512,96,264480,0,0
31646.8528268089,176,0,NonConcurrentGC,AllocSmall,False,0.00911679748242022,0.379258775192284,0,96,289136,62544,7821304,29225968,264480,61632,7821176,96,289136,0,0
31787.7780942319,177,0,NonConcurrentGC,AllocSmall,False,0.0536067691864446,0.412443918019562,0,96,311096,62544,8505984,25010592,289136,61632,8505856,96,311096,0,0
31945.8196019169,178,0,NonConcurrentGC,AllocSmall,False,2.75400218292634,3.23208704280842,0,96,335304,62544,9020600,25513112,311096,61632,9020472,96,335304,0,0
32226.1691472257,181,0,NonConcurrentGC,AllocSmall,False,0,1.34490996432942,0,96,382256,62544,9962144,27812672,357976,61632,9962016,96,382256,0,0
32226.1556543654,180,2,BackgroundGC,AllocSmall,False,0.0175042511618813,0.145139415886661,0.134199258911394,599520,382256,62544,35432,0,0,0,0,0,0,0,0
32366.6892641687,182,1,NonConcurrentGC,AllocSmall,False,0.0076581098837778,0.42921882538576,0,96,20104,62544,378328,23573640,16888,61632,378200,96,20104,61632,378200
32536.9505625246,183,0,NonConcurrentGC,AllocSmall,False,0.34315625716772,0.646198605420068,0,96,44536,62544,1147432,28905240,20104,61632,1147304,96,44536,0,0
32710.0486435846,184,0,NonConcurrentGC,AllocSmall,False,0.0787691302321036,0.679383748250984,0,96,67520,62544,1660712,30171336,44536,61632,1660584,96,67520,0,0
32858.2994401192,185,0,NonConcurrentGC,AllocSmall,False,0.0306324395351112,9.21307086195156,0,96,93152,62544,2257544,24331136,67520,61632,2257416,96,93152,0,0
32990.0499272297,186,0,NonConcurrentGC,AllocSmall,False,0.193276106590929,0.565970787596598,0,96,116080,62544,3113320,25598440,93152,61632,3113192,96,116080,0,0
33131.3934733212,187,0,NonConcurrentGC,AllocSmall,False,0.00911679747514427,0.320911271315708,0,96,138360,62544,3713200,25563936,116080,61632,3713072,96,138360,0,0
33303.7530937852,188,0,NonConcurrentGC,AllocSmall,False,0.506164596125018,0.889434762204473,0,96,163520,62544,4739672,29058408,138360,61632,4739544,96,163520,0,0
33459.3812028411,189,0,NonConcurrentGC,AllocSmall,False,0.0609002071723808,0.380352790889447,0,96,186328,62544,5595672,26571784,163520,61632,5595544,96,186328,0,0
33599.6070295614,190,0,NonConcurrentGC,AllocSmall,False,0.245059516273614,0.607908056001179,0,96,210288,62544,5851672,23769648,186328,61632,5851544,96,210288,0,0
33756.2850290151,191,0,NonConcurrentGC,AllocSmall,False,0.377800087590003,0.719497657162719,0,96,236064,62544,6449904,27231992,210288,61632,6449776,96,236064,0,0
33912.76355294,192,0,NonConcurrentGC,AllocSmall,False,0.0113048288767459,0.336956834886223,0,96,258704,62544,6963648,28207000,236064,61632,6963520,96,258704,0,0
34054.2263467424,193,0,NonConcurrentGC,AllocSmall,False,0.567794147093082,0.87557723003556,0,96,281568,62544,7731448,24685072,258704,61632,7731320,96,281568,0,0
34194.4084128348,194,0,NonConcurrentGC,AllocSmall,False,0.0284444081407855,0.347167648062168,0,96,306120,62544,8415520,24464072,281568,61632,8415392,96,306120,0,0
34365.2316705875,195,0,NonConcurrentGC,AllocSmall,False,0.36066050833324,0.77638647344429,0,96,330160,62544,8758096,27901584,306120,61632,8757968,96,330160,0,0
34508.8288890161,196,0,NonConcurrentGC,AllocSmall,False,3.13034358292498,3.45417222943797,0,96,354520,62544,9527536,27113416,330160,61632,9527408,96,354520,0,0
34661.8382891637,197,0,NonConcurrentGC,AllocSmall,False,0.00802278178161941,1.01232919223548,0,96,377648,62544,10126504,25461376,354520,61632,10126376,96,377648,0,0
34803.7226436816,198,0,NonConcurrentGC,AllocSmall,False,0.00984614128537942,0.306324395351112,0,96,400328,62544,10724064,26677816,377648,61632,10723936,96,400328,0,0
34833.8514713235,199,2,NonConcurrentGC,AllocLarge,False,0.0525127534856438,0.807748256775085,0,96,20544,62544,35432,6262512,400328,61632,10980896,96,20544,62496,35304
34974.2563519463,200,0,NonConcurrentGC,AllocSmall,False,0.00875212558457861,0.354461086040828,0,96,43008,62544,1062224,23753624,20544,62496,1062096,96,43008,0,0
35132.7963661175,201,0,NonConcurrentGC,AllocSmall,False,0.0069287660808186,0.336956834878947,0,96,66632,62544,2002272,26766304,43008,62496,2002144,96,66632,0,0
35272.1808947663,202,0,NonConcurrentGC,AllocSmall,False,0.00619942228513537,0.572170209881733,0,96,91008,62544,2686304,25933032,66632,62496,2686176,96,91008,0,0
35443.8563907474,203,0,NonConcurrentGC,AllocSmall,False,0.0309971114329528,0.377435415692162,0,96,114952,62544,3199840,28690040,91008,62496,3199712,96,114952,0,0
35599.7186191626,204,0,NonConcurrentGC,AllocSmall,False,0.0076581098837778,0.302313004460302,0,96,141208,62544,3886008,27317664,114952,62496,3885880,96,141208,0,0
35739.744970354,205,0,NonConcurrentGC,AllocSmall,False,0.0076581098837778,0.30595972345327,0,96,163168,62544,4744208,26056232,141208,62496,4744080,96,163168,0,0
35896.3394599428,206,0,NonConcurrentGC,AllocSmall,False,0.00729343798593618,0.630517713754671,0,96,185208,62544,5513048,27388840,163168,62496,5512920,96,185208,0,0
36053.3886953899,207,0,NonConcurrentGC,AllocSmall,False,0.00802278178161941,0.332216100192454,0,96,209320,62544,6112072,27390632,185208,62496,6111944,96,209320,0,0
36239.5070219398,208,0,NonConcurrentGC,AllocSmall,False,0.00838745367946103,0.361389852128923,0,96,234176,62544,6968776,30445840,209320,62496,6968648,96,234176,0,0
36395.7255348005,209,0,NonConcurrentGC,AllocSmall,False,0.00583475038729375,0.60900207170198,0,96,257416,62544,7908928,27077592,234176,62496,7908800,96,257416,0,0
36537.3487842386,210,0,NonConcurrentGC,AllocSmall,False,0.331122084491653,0.714392250571109,0,96,282488,62544,8252112,25082392,257416,62496,8251984,96,282488,0,0
36694.1573362322,211,0,NonConcurrentGC,AllocSmall,False,0.153891541471239,0.497777142438281,0,96,306416,62544,9193072,25692960,282488,62496,9192944,96,306416,0,0
36834.0615223374,212,0,NonConcurrentGC,AllocSmall,False,0.0791338021299453,0.37707074379432,0,96,330144,62544,9535872,25358224,306416,62496,9535744,96,330144,0,0
36989.8373235125,213,0,NonConcurrentGC,AllocSmall,False,0.110130913562898,0.491213048255304,0,96,355608,62544,9792224,28293176,330144,62496,9792096,96,355608,0,0
37067.5536459714,214,2,NonConcurrentGC,AllocLarge,False,0.0123988445775467,0.779668520539417,0,96,21008,62544,35432,13425960,355608,62496,10219384,96,21008,62496,35304
37227.2299777805,215,0,NonConcurrentGC,AllocSmall,False,1.59580423099396,1.85435660754592,0,96,44272,62544,633952,27500064,21008,62496,633824,96,44272,0,0
37400.1530163289,216,0,NonConcurrentGC,AllocSmall,False,0.00838745367946103,0.692511936620576,0,96,69272,62544,1489488,30730256,44272,62496,1489360,96,69272,0,0
37568.5373484196,217,0,NonConcurrentGC,AllocSmall,False,0.0076581098837778,0.323099302710034,0,96,93288,62544,2515128,30589440,69272,62496,2515000,96,93288,0,0
37723.6815378652,218,0,NonConcurrentGC,AllocSmall,False,0.00948146938026184,0.357743133143231,0,96,115048,62544,2942456,27207216,93288,62496,2942328,96,115048,0,0
37858.8923966274,219,0,NonConcurrentGC,AllocSmall,False,0.163737682749343,6.73877202572476,0,96,137344,62544,3199200,21630544,115048,62496,3199072,96,137344,0,0
38022.4065355039,220,0,NonConcurrentGC,AllocSmall,False,0.0878859277145239,0.39931572964997,0,96,161200,62544,3626736,29609088,137344,62496,3626608,96,161200,0,0
38177.4300185509,221,0,NonConcurrentGC,AllocSmall,False,0.00656409418297699,0.383999509882415,0,96,184464,62544,3882416,26021848,161200,62496,3882288,96,184464,0,0
38334.2444052949,222,0,NonConcurrentGC,AllocSmall,False,0.00838745367946103,0.261105079836852,0,96,209704,62544,4395200,27521616,184464,62496,4395072,96,209704,0,0
38506.0818155993,223,0,NonConcurrentGC,AllocSmall,False,0.45912192112155,0.831451930229377,0,96,234416,62544,5591024,29182376,209704,62496,5590896,96,234416,0,0
38664.1229586123,224,0,NonConcurrentGC,AllocSmall,False,2.9013296302146,3.22515827672032,0,96,257536,62544,6105400,26780672,234416,62496,6105272,96,257536,0,0
38803.609230721,225,0,NonConcurrentGC,AllocSmall,False,0.00729343798593618,0.336956834878947,0,96,280264,62544,6875768,24108168,257536,62496,6875640,96,280264,0,0
38959.7365756069,226,0,NonConcurrentGC,AllocSmall,False,0.00692876608809456,0.394939666861319,0,96,306472,62544,7645256,27270872,280264,62496,7645128,96,306472,0,0
39100.4729429861,227,0,NonConcurrentGC,AllocSmall,False,0.0674643013553577,0.400774417248613,0,96,328672,62544,8329248,26599088,306472,62496,8329120,96,328672,0,0
39271.8796757775,228,0,NonConcurrentGC,AllocSmall,False,0.0069287660808186,0.761070253676735,0,96,352928,62544,9098472,29626824,328672,62496,9098344,96,352928,0,0
39444.1463049073,230,0,NonConcurrentGC,AllocSmall,False,0,1.13704698177753,0,96,376592,62544,10038288,27991432,352928,62496,10038160,96,376592,0,0
39584.9041879286,231,1,NonConcurrentGC,AllocSmall,False,0.00692876608809456,0.994824941080878,0,96,20144,62544,889632,23883800,6248,61632,889504,96,20144,61632,889504
39755.5068191822,232,0,NonConcurrentGC,AllocSmall,False,0.00838745367946103,0.389104916466749,0,96,42480,62544,1660296,30073528,20144,61632,1660168,96,42480,0,0
39911.2698568408,233,0,NonConcurrentGC,AllocSmall,False,0.273139252516557,1.49515478681133,0,96,67880,62544,2175248,27043368,42480,61632,2175120,96,67880,0,0
40069.1603903594,234,0,NonConcurrentGC,AllocSmall,False,0.0707463484432083,0.428124809681321,0,96,90584,62544,2688760,28384704,67880,61632,2688632,96,90584,0,0
40239.4293468252,235,0,NonConcurrentGC,AllocSmall,False,0.250164922865224,0.625047635265219,0,96,116344,62544,3458968,28863152,90584,61632,3458840,96,116344,0,0
40381.9763101841,236,0,NonConcurrentGC,AllocSmall,False,0.46714470290317,1.30807810250553,0,96,140328,62544,3972488,24516264,116344,61632,3972360,96,140328,0,0
40506.1259408991,237,0,NonConcurrentGC,AllocSmall,False,0.423019403096987,0.867554448246665,0,96,162512,62544,4314184,22886848,140328,61632,4314056,96,162512,0,0
40663.1441792348,238,0,NonConcurrentGC,AllocSmall,False,0.00838745367946103,0.26475179882982,0,96,188768,62544,4570192,26076816,162512,61632,4570064,96,188768,0,0
40820.3677278497,239,0,NonConcurrentGC,AllocSmall,False,0.0495953782956349,0.692511936627852,0,96,211328,62544,4998328,28841184,188768,61632,4998200,96,211328,0,0
40976.3258649744,240,0,NonConcurrentGC,AllocSmall,False,0.0102108131759451,0.388375572671066,0,96,233328,62544,5340656,27007216,211328,61632,5340528,96,233328,0,0
41116.6063924796,241,0,NonConcurrentGC,AllocSmall,False,0.0481366906969924,0.346438304259209,0,96,257648,62544,5853800,24343240,233328,61632,5853672,96,257648,0,0
41288.1630054216,242,0,NonConcurrentGC,AllocSmall,False,0.51892811259313,0.887611402707989,0,96,280328,62544,6538472,27907144,257648,61632,6538344,96,280328,0,0
41443.27510374,243,0,NonConcurrentGC,AllocSmall,False,0.00838745368673699,0.406973839533748,0,96,305200,62544,7393240,27801808,280328,61632,7393112,96,305200,0,0
41583.9440068179,244,0,NonConcurrentGC,AllocSmall,False,0.00619942228513537,0.364307227318932,0,96,328208,62544,8077784,23378144,305200,61632,8077656,96,328208,0,0
41739.9845597918,245,0,NonConcurrentGC,AllocSmall,False,0.599520602321718,0.963098485852242,0,96,353592,62544,8762376,28069040,328208,61632,8762248,96,353592,0,0
41913.6362127948,246,0,NonConcurrentGC,AllocSmall,False,0.0069287660808186,0.366130586815416,0,96,375864,62544,9703632,30896504,353592,61632,9703504,96,375864,0,0
42053.1903138768,247,0,NonConcurrentGC,AllocSmall,False,0.111954273059382,0.43286554437509,0,96,398632,62544,10559912,25094488,375864,61632,10559784,96,398632,0,0
42192.8403236682,248,0,NonConcurrentGC,AllocSmall,False,0.00838745367946103,0.275327283910883,0,96,422408,62544,11159080,25340576,398632,61632,11158952,96,422408,0,0
42288.5612271355,249,2,BackgroundGC,AllocLarge,False,0.124717789527494,4.74255804938002,3.55992708020494,15076984,422408,62544,35432,0,0,0,0,0,0,0,0
42364.2521618662,250,1,NonConcurrentGC,AllocSmall,False,0.00802278178161941,0.340238881974074,0,96,21208,62544,292280,13309064,96,61632,292152,96,21208,61632,292152
42522.7086661724,251,0,NonConcurrentGC,AllocSmall,False,0.00984614127810346,0.349355679456494,0,96,45464,62544,634264,28520792,21208,61632,634136,96,45464,0,0
42694.545347133,252,0,NonConcurrentGC,AllocSmall,False,0.0109401569789043,0.32638134980516,0,96,69336,62544,1575344,29370248,45464,61632,1575216,96,69336,0,0
42836.4194908378,253,0,NonConcurrentGC,AllocSmall,False,2.77661184067256,3.08840631451312,0,96,93832,62544,2174032,22653832,69336,61632,2173904,96,93832,0,0
42994.3680071884,254,0,NonConcurrentGC,AllocSmall,False,1.82737088700378,2.12858987575601,0,96,116920,62544,2687600,27969776,93832,61632,2687472,96,116920,0,0
43084.623937574,255,0,NonConcurrentGC,AllocSmall,False,0.0102108131759451,0.282620721896819,0,96,139840,62544,2773008,17328816,116920,61632,2772880,96,139840,0,0
43229.620037408,256,0,NonConcurrentGC,AllocSmall,False,2.65080003545154,3.88229703912657,0,96,162784,62544,3715528,24854720,139840,61632,3715400,96,162784,0,0
43397.0172026675,257,0,NonConcurrentGC,AllocSmall,False,0.00729343797866022,0.259646392245486,0,96,188480,62544,5084600,28128864,162784,61632,5084472,96,188480,0,0
43553.4672821842,258,0,NonConcurrentGC,AllocSmall,False,0.00656409418297699,0.26146975174197,0,96,212000,62544,5683568,27497616,188480,61632,5683440,96,212000,0,0
43693.0782720824,259,0,NonConcurrentGC,AllocSmall,False,0.00838745368673699,0.351908382755937,0,96,234640,62544,6197784,26260232,212000,61632,6197656,96,234640,0,0
43856.7163994047,260,0,NonConcurrentGC,AllocSmall,False,0.00619942229241133,6.7314785877461,0,96,259976,62544,7140136,27205504,234640,61632,7140008,96,259976,0,0
43991.7153837935,261,0,NonConcurrentGC,AllocSmall,False,2.50894266664545,3.58180739416275,0,96,282736,62544,7565984,25464912,259976,61632,7565856,96,282736,0,0
44147.3030142685,262,0,NonConcurrentGC,AllocSmall,False,0.148786134879629,0.617754197279282,0,96,306304,62544,8165520,24983632,282736,61632,8165392,96,306304,0,0
44318.3811776787,263,0,NonConcurrentGC,AllocSmall,False,0.431406856776448,0.798631459292665,0,96,331984,62544,8934808,29909024,306304,61632,8934680,96,331984,0,0
44491.9835999753,264,0,NonConcurrentGC,AllocSmall,False,2.6256376743986,3.30101003176242,0,96,358128,62544,9704896,29068648,331984,61632,9704768,96,358128,0,0
44583.115107591,265,2,BackgroundGC,AllocLarge,False,0.0102108131759451,1.05463113255246,0.160820307559334,18719184,358128,62544,3289208,0,0,0,0,0,0,0,0
44662.5891486042,266,1,NonConcurrentGC,AllocSmall,False,0.716944953870552,1.05463113255246,0,96,24328,62544,3631848,10112104,96,61632,634536,96,24328,61632,634536
44820.2517621858,267,0,NonConcurrentGC,AllocSmall,False,0.421560715498345,0.77128106685268,0,96,47560,62544,4144592,27811840,24328,61632,1232368,96,47560,0,0
44974.9634507589,268,0,NonConcurrentGC,AllocSmall,False,0.00510540659161052,0.348991007551376,0,96,70368,62544,4657336,27194912,47560,61632,2173088,96,70368,0,0
45146.4511407119,269,0,NonConcurrentGC,AllocSmall,False,0.147327447280986,0.796808099796181,0,96,96840,62544,5170384,27922584,70368,61632,2771440,96,96840,0,0
45306.1066862228,270,0,NonConcurrentGC,AllocSmall,False,3.10627523757285,3.44177338485315,0,96,123840,62544,5683672,26982072,96840,61632,3370160,96,123840,0,0
45442.891833574,271,0,NonConcurrentGC,AllocSmall,False,0.140034009302326,0.478814203677757,0,96,147072,62544,5854440,25504680,123840,61632,3711816,96,147072,0,0
45598.7442158478,272,0,NonConcurrentGC,AllocSmall,False,0.00838745368673699,0.305595051548153,0,96,169712,62544,6196864,26697032,147072,61632,4139456,96,169712,0,0
45740.519168796,273,0,NonConcurrentGC,AllocSmall,False,0.530962285265559,0.861355025961529,0,96,194600,62544,6710704,24697944,169712,61632,4738768,96,194600,0,0
45880.9882316731,274,0,NonConcurrentGC,AllocSmall,False,0.339874210076232,0.715121594374068,0,96,216720,62544,7563592,26202328,194600,61632,5591656,96,216720,0,0
46051.9850732498,275,0,NonConcurrentGC,AllocSmall,False,0.00656409418297699,0.832181274025061,0,96,239800,62544,8075152,29641880,216720,61632,6188792,96,239800,0,0
46212.8856086246,276,0,NonConcurrentGC,AllocSmall,False,0.548831208332558,1.68040811162064,0,96,264448,62544,8759504,28409224,239800,61632,7130256,96,264448,0,0
46365.2210951024,277,0,NonConcurrentGC,AllocSmall,False,0.0069287660808186,0.351179038952978,0,96,286608,62544,9700080,26377936,264448,61632,8070832,96,286608,0,0
46507.7585769919,278,0,NonConcurrentGC,AllocSmall,False,0.559406693406345,0.92225523313391,0,96,311064,62544,10382936,24374408,286608,61632,9009704,96,311064,0,0
